genre,energy,loudness,tempo,danceability
Indie,0.769,-7.197,131.693,0.682
Indie,0.754,-6.066,104.98,0.701
Indie,0.297,-12.922,110.963,0.646
Indie,0.65,-7.953,116.74,0.623
Indie,0.846,-3.071,162.943,0.66
Indie,0.459,-6.035,119.048,0.624
Indie,0.197,-15.243,98.995,0.603
Indie,0.774,-8.144,169.568,0.435
Indie,0.678,-7.846,143.052,0.66
Indie,0.137,-16.332,92.454,0.242
Indie,0.736,-3.761,98.005,0.716
Indie,0.364,-8.839,155.075,0.499
Indie,0.468,-4.881,124.97,0.782
Indie,0.494,-7.001,154.05,0.466
Indie,0.892,-6.712,103.48,0.543
Indie,0.43,-8.683,138.148,0.595
Indie,0.447,-8.315,141.742,0.658
Indie,0.671,-4.213,103.005,0.677
Indie,0.546,-4.5,114.97,0.745
Indie,0.116,-12.147,109.826,0.496
Indie,0.816,-6.165,102.765,0.547
Indie,0.12,-14.099,100.044,0.613
Indie,0.535,-9.18,84.876,0.747
Indie,0.198,-16.317,129.945,0.707
Indie,0.481,-7.725,138.12,0.517
Indie,0.483,-7.619,133.056,0.768
Indie,0.928,-4.776,145.057,0.551
Indie,0.415,-11.599,102.713,0.579
Indie,0.553,-7.295,91.99,0.651
Indie,0.812,-5.651,94.095,0.264
Indie,0.559,-7.11,121.967,0.8
Indie,0.377,-9.222,116.342,0.824
Indie,0.63,-5.564,95.008,0.626
Indie,0.493,-9.654,120.012,0.946
Indie,0.332,-8.261,173.9,0.603
Indie,0.809,-5.132,176.11,0.499
Indie,0.801,-5.931,125.037,0.61
Indie,0.66,-8.494,132.246,0.529
Indie,0.671,-5.582,124.06,0.561
Indie,0.749,-6.213,120.054,0.359
Indie,0.75,-4.928,109.954,0.626
Indie,0.716,-6.311,91.878,0.482
Indie,0.715,-5.61,125.115,0.728
Indie,0.632,-8.339,161.764,0.558
Indie,0.148,-17.775,46.591,0.214
Indie,0.366,-11.802,152.338,0.583
Indie,0.706,-7.45,80.063,0.719
Indie,0.779,-5.022,104.966,0.492
Indie,0.666,-5.986,79.797,0.378
Indie,0.705,-6.059,171.931,0.585
Indie,0.415,-6.578,175.537,0.354
Indie,0.723,-7.036,119.964,0.788
Indie,0.817,-5.798,163.999,0.577
Indie,0.753,-8.152,131.045,0.615
Indie,0.306,-7.491,113.003,0.358
Indie,0.607,-5.048,155.579,0.343
Indie,0.894,-5.407,132.994,0.596
Indie,0.352,-10.239,121.438,0.676
Indie,0.756,-5.14,124.103,0.615
Indie,0.86,-3.74,150.114,0.667
Indie,0.45,-6.86,90.055,0.774
Indie,0.453,-9.157,129.97,0.566
Indie,0.496,-9.664,172.243,0.392
Indie,0.216,-12.932,171.609,0.535
Indie,0.563,-8.904,94.978,0.445
Indie,0.489,-12.565,95.151,0.725
Indie,0.572,-6.706,130.053,0.518
Indie,0.269,-13.249,116.938,0.397
Indie,0.451,-10.6,99.753,0.373
Indie,0.578,-8.568,104.495,0.55
Indie,0.919,-6.182,146.944,0.231
Indie,0.252,-8.407,121.994,0.665
Indie,0.408,-8.235,82.021,0.558
Indie,0.728,-9.071,128.188,0.403
Indie,0.956,-4.823,137.646,0.502
Indie,0.906,-3.971,139.932,0.509
Indie,0.611,-7.313,79.034,0.687
Indie,0.97,-4.691,121.907,0.349
Indie,0.716,-5.4,94.016,0.668
Indie,0.67,-7.894,119.965,0.671
Indie,0.88,-7.931,142,0.593
Indie,0.101,-15.126,136.86,0.527
Indie,0.48,-9.278,120.025,0.727
Indie,0.118,-12.687,122.591,0.7
Indie,0.875,-6.036,150.782,0.408
Indie,0.783,-4.435,166.138,0.401
Indie,0.429,-9.744,147.21,0.425
Indie,0.916,-5.143,116.065,0.556
Indie,0.793,-6.676,113.944,0.638
Indie,0.916,-4.83,150.088,0.572
Indie,0.84,-7.365,162.944,0.672
Indie,0.473,-5.934,100.168,0.532
Indie,0.613,-7.517,79.957,0.612
Indie,0.655,-5.965,106.018,0.866
Indie,0.732,-6.611,84.931,0.46
Indie,0.601,-5.742,145.075,0.602
Indie,0.322,-9.419,59.521,0.529
Indie,0.359,-7.676,85.93,0.695
Indie,0.733,-4.974,115.866,0.838
Indie,0.756,-4.809,80.723,0.493
Indie,0.544,-7.799,75.977,0.474
Indie,0.951,-3.315,165.108,0.466
Indie,0.251,-12.891,148.644,0.465
Indie,0.903,-3.217,90.979,0.64
Indie,0.55,-6.498,136.219,0.509
Indie,0.418,-12.752,124.945,0.551
Indie,0.743,-5.859,103.034,0.901
Indie,0.262,-9.745,109.005,0.613
Indie,0.75,-5.77,109.986,0.62
Indie,0.476,-11.328,130.232,0.531
Indie,0.924,-4.381,130.049,0.516
Indie,0.433,-10.775,101.796,0.943
Indie,0.276,-11.192,166.912,0.459
Indie,0.594,-6.663,147.985,0.583
Indie,0.542,-6.429,120.134,0.666
Indie,0.911,-4.414,133.059,0.452
Indie,0.714,-9.16,138.347,0.473
Indie,0.75,-3.248,105.03,0.648
Indie,0.459,-8.354,143.179,0.542
Indie,0.283,-8.008,107.674,0.614
Indie,0.892,-3.143,115.082,0.617
Indie,0.207,-16.176,95.466,0.662
Indie,0.339,-9.684,165.977,0.801
Indie,0.446,-8.958,90.024,0.725
Indie,0.93,-5.566,160.015,0.516
Indie,0.875,-5.024,136.064,0.472
Indie,0.702,-5.179,159.919,0.413
Indie,0.548,-7.961,87.692,0.501
Indie,0.759,-4.729,122.98,0.606
Indie,0.795,-4.695,75.024,0.504
Indie,0.635,-9.735,94.868,0.745
Indie,0.295,-8.337,174.379,0.426
Indie,0.462,-7.963,121.061,0.732
Indie,0.744,-4.512,145.928,0.677
Indie,0.731,-5.735,143.969,0.81
Indie,0.882,-4.911,169.994,0.549
Indie,0.415,-10.451,99.985,0.698
Indie,0.552,-5.507,114.07,0.377
Indie,0.917,-8.806,101.798,0.553
Indie,0.412,-9.343,113.049,0.6
Indie,0.809,-6.074,111.982,0.518
Indie,0.933,-4.352,79.492,0.553
Indie,0.623,-2.695,79.981,0.686
Indie,0.438,-8.722,133.949,0.565
Indie,0.27,-9.212,141.25,0.437
Indie,0.35,-14.522,149.948,0.694
Indie,0.446,-9.5,75.641,0.337
Indie,0.613,-5.756,105.11,0.457
Indie,0.946,-3.778,150.199,0.376
Indie,0.367,-11.284,89.307,0.681
Indie,0.719,-4.291,99.962,0.745
Indie,0.539,-6.299,146.985,0.645
Indie,0.337,-10.147,123.889,0.676
Indie,0.377,-9.206,126.228,0.639
Indie,0.506,-8.853,115.047,0.614
Indie,0.731,-5.966,139.442,0.578
Indie,0.956,-3.581,137.063,0.527
Indie,0.806,-4.293,88.19,0.661
Indie,0.772,-8.018,146.008,0.605
Indie,0.58,-5.524,95.884,0.434
Indie,0.947,-5.22,119.983,0.693
Indie,0.856,-3.499,136.985,0.521
Indie,0.733,-7.094,132.956,0.56
Indie,0.32,-9.266,76.912,0.623
Indie,0.677,-8.317,126.477,0.614
Indie,0.457,-8.561,120.025,0.724
Indie,0.132,-24.273,66.538,0.268
Indie,0.919,-4.121,151.084,0.427
Indie,0.576,-8.326,179.175,0.348
Indie,0.269,-11.818,118.917,0.523
Indie,0.217,-11.268,115.638,0.609
Indie,0.831,-5.5,148.026,0.486
Indie,0.285,-14.635,89.875,0.785
Indie,0.776,-4.322,111.959,0.737
Indie,0.808,-5.086,139.983,0.691
Indie,0.546,-8.16,95.361,0.375
Indie,0.755,-4.897,166.036,0.613
Indie,0.287,-10.728,191.056,0.276
Indie,0.794,-5.036,114.958,0.505
Indie,0.936,-3.986,125.357,0.403
Indie,0.804,-6.444,140.628,0.541
Indie,0.454,-7.85,97.996,0.65
Indie,0.448,-11.573,90.103,0.455
Indie,0.631,-12.082,98.013,0.652
Indie,0.373,-8.997,79.998,0.734
Indie,0.82,-4.193,166.303,0.454
Indie,0.554,-6.114,82.064,0.562
Indie,0.751,-7.632,164.103,0.439
Indie,0.833,-3.324,136.099,0.683
Indie,0.552,-5.552,147.834,0.708
Indie,0.636,-4.675,75.276,0.637
Indie,0.81,-5.379,76.412,0.431
Indie,0.421,-10.948,96.982,0.692
Indie,0.67,-6.609,165.035,0.574
Indie,0.414,-9.262,120.026,0.867
Indie,0.418,-8.799,77.923,0.725
Indie,0.696,-6.742,120.858,0.729
Indie,0.458,-6.172,84.188,0.676
Indie,0.483,-7.114,101.015,0.849
Indie,0.806,-5.381,166.065,0.55
Indie,0.621,-6.781,89.006,0.684
Indie,0.396,-8.51,141.987,0.478
Indie,0.907,-4.115,127.922,0.641
Indie,0.67,-6.139,98.007,0.866
Indie,0.531,-10.842,151.908,0.606
Indie,0.615,-5.562,76.53,0.656
Indie,0.359,-10.478,86.983,0.688
Indie,0.704,-6.861,145.056,0.539
Indie,0.906,-1.593,120.063,0.505
Indie,0.606,-8.085,95.038,0.57
Indie,0.696,-6.617,132.002,0.592
Indie,0.856,-7.939,109.022,0.539
Indie,0.646,-8.108,112.951,0.64
Indie,0.547,-7.848,99.959,0.539
Indie,0.922,-3.013,135.976,0.623
Indie,0.332,-9.65,115.97,0.622
Indie,0.764,-6.18,179.836,0.406
Indie,0.648,-8.438,94.897,0.721
Indie,0.579,-8.83,121.987,0.733
Indie,0.832,-4.811,126.693,0.347
Indie,0.248,-23.095,98.972,0.551
Indie,0.458,-10.32,125.637,0.501
Indie,0.502,-9.334,78.036,0.369
Indie,0.811,-3.749,90.248,0.631
Indie,0.276,-14.235,136.621,0.579
Indie,0.827,-4.742,126.015,0.569
Indie,0.531,-6.468,91.957,0.787
Indie,0.809,-4.758,121.982,0.653
Indie,0.913,-5.093,106.156,0.493
Indie,0.38,-11.153,123.882,0.623
Indie,0.715,-5.356,137.028,0.276
Indie,0.581,-4.733,95.033,0.804
Indie,0.512,-6.525,139.863,0.41
Indie,0.421,-8.573,98.036,0.543
Indie,0.602,-6.591,141.345,0.576
Indie,0.76,-3.828,135.072,0.538
Indie,0.496,-9.839,124.441,0.285
Indie,0.454,-7.892,110.069,0.572
Indie,0.472,-7.113,176.33,0.501
Indie,0.622,-12.005,169.442,0.58
Indie,0.685,-5.83,140.05,0.545
Indie,0.302,-12.485,124.956,0.389
Indie,0.378,-10.753,76.021,0.564
Indie,0.736,-7.163,112.009,0.624
Indie,0.586,-7.418,127.967,0.693
Indie,0.285,-13.93,151.485,0.475
Indie,0.794,-6.239,122.001,0.576
Indie,0.588,-6.855,143.975,0.431
Indie,0.344,-8.773,144.018,0.475
Indie,0.603,-6.941,113.022,0.774
Indie,0.591,-6.973,129.93,0.435
Indie,0.329,-12.021,147.381,0.382
Indie,0.564,-8.307,112.97,0.547
Indie,0.321,-6.725,137.962,0.526
Indie,0.696,-7.381,135.973,0.564
Indie,0.312,-7.863,77.02,0.514
Indie,0.729,-5.6,84.005,0.452
Indie,0.906,-4.723,95.052,0.807
Indie,0.472,-9.044,133.719,0.369
Indie,0.643,-5.123,120.014,0.756
Indie,0.194,-11.234,115.437,0.541
Indie,0.281,-12.809,107.295,0.357
Indie,0.413,-11.515,120.584,0.726
Indie,0.481,-10.462,98.462,0.393
Indie,0.496,-6.606,74.747,0.466
Indie,0.676,-8.821,104.545,0.278
Indie,0.903,-3.173,148.446,0.325
Indie,0.546,-8.927,106.489,0.358
Indie,0.38,-10.463,82.045,0.711
Indie,0.927,-4.473,141.966,0.713
Indie,0.608,-7.228,78.841,0.414
Indie,0.12,-14.284,72.611,0.245
Indie,0.198,-8.557,141.987,0.599
Indie,0.442,-14.569,126.028,0.549
Indie,0.969,-3.134,141.934,0.243
Indie,0.865,-3.751,151.043,0.429
Indie,0.496,-10.528,78.477,0.709
Indie,0.789,-5.167,94.985,0.663
Indie,0.6,-9.28,93.796,0.265
Indie,0.854,-6.101,136.067,0.479
Indie,0.699,-7.193,123.965,0.749
Indie,0.678,-8.37,104.932,0.62
Indie,0.716,-6.254,92.982,0.566
Indie,0.396,-7.967,77.988,0.67
Indie,0.75,-6.745,155.09,0.701
Indie,0.817,-5.226,128.01,0.633
Indie,0.843,-6.044,142.005,0.768
Indie,0.632,-6.996,109.946,0.575
Indie,0.429,-10.288,117.751,0.499
Indie,0.798,-4.978,116.989,0.68
Indie,0.836,-5.365,135.596,0.539
Indie,0.393,-7.424,149.371,0.336
Indie,0.519,-7.794,146.968,0.511
Indie,0.889,-3.838,145.056,0.452
Indie,0.694,-6.67,96.045,0.732
Indie,0.826,-5.393,130.632,0.221
Indie,0.198,-6.249,131.421,0.514
Indie,0.818,-4.157,96.168,0.457
Indie,0.669,-4.805,155.28,0.506
Indie,0.458,-12.357,129.991,0.699
Indie,0.702,-6.435,145.947,0.623
Indie,0.474,-6.878,125.003,0.824
Indie,0.562,-9.187,100.031,0.659
Indie,0.789,-7.031,109.192,0.69
Indie,0.371,-11.575,120.01,0.602
Indie,0.838,-4.855,148.018,0.655
Indie,0.484,-7.751,158.005,0.776
Indie,0.742,-7.178,111.897,0.325
Indie,0.677,-4.679,90.992,0.55
Indie,0.915,-3.292,100.433,0.606
Indie,0.785,-3.488,93.35,0.598
Indie,0.829,-5.9,143.96,0.556
Indie,0.807,-5.563,130.054,0.865
Indie,0.786,-4.791,142.088,0.561
Indie,0.882,-5.621,76.481,0.497
Indie,0.494,-8.365,165.183,0.568
Indie,0.632,-6.305,94.569,0.514
Indie,0.537,-6,115.049,0.664
Indie,0.294,-8.885,149.98,0.564
Indie,0.441,-6.232,135.663,0.558
Indie,0.696,-8.352,134.542,0.631
Indie,0.636,-4.559,120.04,0.606
Indie,0.511,-8.191,115.022,0.517
Indie,0.898,-5.428,164.727,0.396
Indie,0.587,-6.715,174.919,0.65
Indie,0.328,-10.084,85.264,0.317
Indie,0.676,-5.514,106.032,0.662
Indie,0.548,-10.303,83.876,0.54
Indie,0.34,-9.966,78.895,0.182
Indie,0.67,-11.437,96.991,0.573
Indie,0.481,-10.165,152.567,0.329
Indie,0.87,-6.459,153.995,0.497
Indie,0.561,-6.534,159.951,0.68
Indie,0.804,-5.191,125.882,0.656
Indie,0.183,-11.845,100.018,0.919
Indie,0.701,-6.981,164.895,0.538
Indie,0.417,-9.118,80.013,0.326
Indie,0.939,-3.845,134.938,0.435
Indie,0.316,-15.06,141.855,0.649
Indie,0.508,-6.856,105.022,0.741
Indie,0.591,-8.628,150.016,0.685
Indie,0.922,-5.192,146.478,0.387
Indie,0.871,-4.527,113.967,0.6
Indie,0.533,-6.114,92.999,0.557
Indie,0.449,-14.468,149.966,0.515
Indie,0.708,-7.718,109.986,0.478
Indie,0.547,-9.181,119.981,0.713
Indie,0.573,-6.057,110.177,0.748
Indie,0.391,-10.603,84.147,0.581
Indie,0.868,-6.345,120.697,0.585
Indie,0.811,-2.856,136.054,0.747
Indie,0.401,-10.066,102.923,0.415
Indie,0.89,-4.672,154.982,0.47
Indie,0.644,-4.363,150.848,0.342
Indie,0.914,-5.675,100.41,0.712
Indie,0.145,-13.283,120.024,0.366
Indie,0.444,-7.738,95.035,0.797
Indie,0.417,-9.345,67.528,0.464
Indie,0.727,-5.529,112.067,0.621
Indie,0.739,-6.814,96.021,0.505
Indie,0.624,-6.963,173.989,0.31
Indie,0.333,-10.738,137.674,0.54
Indie,0.443,-6.351,54.924,0.362
Indie,0.572,-8.088,93.007,0.85
Indie,0.585,-8.762,185.392,0.358
Indie,0.567,-6.092,115.051,0.883
Indie,0.264,-11.396,90.771,0.397
Indie,0.173,-14.027,133.563,0.522
Indie,0.643,-7.925,99.608,0.446
Indie,0.19,-9.628,113.955,0.849
Indie,0.695,-4.662,118.174,0.562
Indie,0.89,-5.759,100.061,0.343
Indie,0.533,-8.241,163.437,0.525
Indie,0.399,-14.904,66.983,0.184
Indie,0.183,-10.246,109.011,0.518
Indie,0.491,-6.381,129.806,0.49
Indie,0.511,-7.653,95.972,0.64
Indie,0.318,-8.932,119.43,0.767
Indie,0.0672,-17.285,114.059,0.496
Indie,0.434,-7.895,92.81,0.516
Indie,0.894,-7.184,116.009,0.639
Indie,0.339,-10.677,79.979,0.554
Indie,0.422,-11.047,99.036,0.632
Indie,0.839,-4.555,116.051,0.551
Indie,0.433,-8.018,101.791,0.634
Indie,0.675,-6.611,130.003,0.724
Indie,0.563,-5.904,151.11,0.423
Indie,0.235,-9.774,105.645,0.399
Indie,0.283,-13.004,119.277,0.576
Indie,0.795,-4.108,74.992,0.582
Indie,0.452,-7.81,159.938,0.665
Indie,0.558,-6.232,143.452,0.211
Indie,0.771,-4.369,154.824,0.536
Indie,0.873,-5.516,97.816,0.57
Indie,0.466,-8.291,176.339,0.238
Indie,0.804,-4.907,188.061,0.436
Indie,0.843,-6.066,89.021,0.723
Indie,0.417,-8.829,134.075,0.689
Indie,0.136,-7.938,115.03,0.824
Indie,0.644,-5.508,171.991,0.523
Indie,0.748,-4.042,118.96,0.631
Indie,0.946,-2.855,168.461,0.266
Indie,0.794,-6.818,138.025,0.523
Indie,0.403,-10.146,124.901,0.73
Indie,0.876,-5.519,117.016,0.614
Indie,0.674,-4.929,74.952,0.644
Indie,0.772,-5.997,119.049,0.665
Indie,0.496,-7.345,140.828,0.383
Indie,0.461,-8.223,130.02,0.623
Indie,0.732,-6.081,145.107,0.551
Indie,0.558,-6.58,88.602,0.419
Indie,0.746,-6.999,102.093,0.522
Indie,0.443,-7.247,140.356,0.585
Indie,0.677,-6.045,71.492,0.645
Indie,0.743,-6.157,120.012,0.719
Indie,0.305,-11.997,180.752,0.656
Indie,0.609,-6.361,107.34,0.422
Indie,0.745,-7.672,94.005,0.761
Indie,0.739,-5.41,78.796,0.587
Indie,0.483,-7.929,92.002,0.706
Indie,0.651,-5.597,175.998,0.686
Indie,0.431,-9.608,83.95,0.494
Indie,0.726,-6.048,138.025,0.8
Indie,0.349,-8.502,143.945,0.847
Indie,0.632,-8.171,116.074,0.722
Indie,0.327,-8.101,122.006,0.786
Indie,0.538,-9.664,136.948,0.747
Indie,0.901,-3.124,128.216,0.415
Indie,0.885,-3.992,87.914,0.598
Indie,0.861,-5.26,139.914,0.609
Indie,0.846,-4.831,110.683,0.622
Indie,0.964,-3.475,157.036,0.492
Indie,0.386,-8.382,94.532,0.568
Indie,0.46,-10.936,141.011,0.473
Indie,0.898,-2.051,119.756,0.755
Indie,0.454,-4.57,96.054,0.749
Indie,0.382,-10.352,125.022,0.783
Indie,0.827,-3.151,179.459,0.363
Indie,0.0767,-12.221,139.586,0.451
Indie,0.5,-7.411,127.906,0.688
Indie,0.372,-11.89,116.855,0.494
Indie,0.695,-5.564,90.805,0.766
Indie,0.577,-6.532,107.058,0.435
Indie,0.926,-4.377,153.005,0.252
Indie,0.569,-6.384,81.02,0.606
Indie,0.192,-9.298,98.473,0.523
Indie,0.312,-6.483,132.593,0.431
Indie,0.421,-8.724,88.166,0.296
Indie,0.846,-5.572,105.081,0.726
Indie,0.632,-8.107,118.003,0.738
Indie,0.873,-5.321,120.082,0.5
Indie,0.864,-3.317,148.025,0.722
Indie,0.456,-9.568,107.809,0.63
Indie,0.634,-8.364,94.969,0.585
Indie,0.749,-6.494,113.483,0.617
Indie,0.397,-7.993,92.291,0.334
Indie,0.493,-8.636,89.959,0.526
Indie,0.579,-7.523,110.012,0.708
Indie,0.355,-9.469,68.903,0.221
Indie,0.858,-4.655,166.02,0.204
Indie,0.461,-10.379,88.703,0.543
Indie,0.638,-5.461,119.835,0.555
Indie,0.89,-3.193,143.022,0.538
Indie,0.903,-6.423,195.909,0.377
Indie,0.671,-7.146,94.465,0.424
Indie,0.85,-7.094,140.005,0.619
Indie,0.962,-4.435,184.267,0.209
Indie,0.92,-7.438,165.792,0.376
Indie,0.362,-11.661,123.986,0.742
Indie,0.554,-6.506,135.084,0.557
Indie,0.621,-9.863,110.317,0.584
Indie,0.766,-5.272,142.002,0.565
Indie,0.786,-6.306,89.943,0.608
Indie,0.681,-9.914,93.037,0.661
Indie,0.402,-8.473,109.943,0.711
Indie,0.569,-9.682,103.705,0.561
Indie,0.938,-2.926,150.027,0.484
Indie,0.845,-5.496,184.028,0.464
Indie,0.709,-9.541,90.001,0.594
Indie,0.477,-6.861,118.966,0.827
Indie,0.582,-7.669,86.018,0.516
Indie,0.823,-5.592,176.536,0.431
Indie,0.861,-3.962,100.018,0.634
Indie,0.588,-10.569,62.302,0.503
Indie,0.571,-10.052,96.998,0.495
Indie,0.886,-6.147,139.046,0.47
Indie,0.211,-9.371,170.597,0.434
Indie,0.229,-12.592,73.552,0.454
Indie,0.635,-5.569,113.678,0.547
Indie,0.345,-10.016,137.001,0.605
Indie,0.542,-5.459,170.034,0.659
Indie,0.491,-9.294,82.425,0.484
Indie,0.877,-5.116,137.991,0.646
Indie,0.494,-6.892,114.698,0.373
Indie,0.903,-4.109,127.919,0.719
Indie,0.52,-7.513,146.973,0.649
Indie,0.955,-4.447,130.09,0.534
Indie,0.722,-4.624,107.305,0.445
Indie,0.84,-4.053,178.905,0.21
Indie,0.546,-6.893,126.112,0.477
Indie,0.878,-4.341,93.94,0.595
Indie,0.879,-5.296,79.171,0.309
Indie,0.566,-8.169,83.904,0.581
Indie,0.832,-5.751,143.302,0.565
Indie,0.841,-7.14,130.723,0.326
Indie,0.951,-3.267,122.455,0.609
Indie,0.863,-4.452,82.998,0.433
Indie,0.747,-5.326,124.116,0.585
Indie,0.472,-7.347,127.48,0.531
Indie,0.76,-7.275,106.002,0.649
Indie,0.939,-4.469,182.067,0.351
Indie,0.815,-4.472,114.994,0.714
Indie,0.527,-14.475,107.729,0.755
Indie,0.924,-5.912,120.003,0.586
Indie,0.429,-15.54,112.93,0.63
Indie,0.328,-8.43,137.132,0.611
Indie,0.69,-10.575,99.994,0.552
Indie,0.419,-8.003,110.065,0.437
Indie,0.573,-7.804,107.882,0.605
Indie,0.838,-5.708,85.016,0.753
Indie,0.476,-7.02,77.846,0.455
Indie,0.691,-5.448,103.863,0.735
Indie,0.714,-5.124,94.082,0.275
Indie,0.409,-7.496,68.987,0.613
Indie,0.466,-7.514,95.163,0.365
Indie,0.698,-5.019,125.022,0.646
Indie,0.721,-7.307,128.978,0.534
Indie,0.857,-4.994,96.888,0.448
Indie,0.677,-7.535,167.989,0.438
Indie,0.44,-7.653,90.119,0.842
Indie,0.547,-8.621,151.468,0.282
Indie,0.929,-4.669,77.993,0.528
Indie,0.458,-8.147,129.916,0.747
Indie,0.741,-5.137,120.065,0.31
Indie,0.198,-13.91,118.004,0.676
Indie,0.37,-8.288,176.526,0.39
Indie,0.408,-7.941,127.921,0.737
Indie,0.476,-10.993,119.968,0.624
Indie,0.479,-8.911,120.068,0.705
Indie,0.578,-5.085,119.976,0.773
Indie,0.614,-6.073,205.379,0.312
Indie,0.138,-12.201,79.425,0.362
Indie,0.377,-15.678,214.131,0.265
Indie,0.449,-11.646,137.866,0.373
Indie,0.754,-4.265,125.032,0.642
Indie,0.545,-9.021,107.019,0.652
Indie,0.574,-6.353,95.922,0.56
Indie,0.238,-9.776,125.693,0.663
Indie,0.51,-7.287,136.019,0.788
Indie,0.496,-8.304,99.023,0.799
Indie,0.525,-9.294,103.963,0.393
Indie,0.33,-8.117,84.262,0.394
Indie,0.354,-9.719,179.433,0.631
Indie,0.982,-4.079,170.732,0.315
Indie,0.741,-4.245,79.984,0.551
Indie,0.816,-4.332,127.97,0.66
Indie,0.686,-7.331,173.867,0.407
Indie,0.375,-10.328,92.98,0.58
Indie,0.934,-4.039,130.001,0.552
Indie,0.913,-2.24,144.97,0.509
Indie,0.309,-15.459,96.188,0.626
Indie,0.979,-3.316,144.032,0.493
Indie,0.0287,-22.37,187.229,0.453
Indie,0.338,-10.193,118.738,0.645
Indie,0.942,-5.571,159.888,0.558
Indie,0.956,-4.973,81.529,0.453
Indie,0.772,-5.928,105.251,0.561
Indie,0.737,-4.201,99.725,0.673
Indie,0.196,-16.147,114.168,0.433
Indie,0.94,-4.331,123.967,0.544
Indie,0.464,-10.379,79.627,0.224
Indie,0.212,-13.108,136.318,0.58
Indie,0.781,-3.889,135.06,0.668
Indie,0.678,-9.341,91.289,0.619
Indie,0.0785,-18.083,109.482,0.477
Indie,0.856,-3.812,152.001,0.61
Indie,0.361,-7.485,84.015,0.659
Indie,0.785,-5.689,116.967,0.52
Indie,0.697,-7.875,143.987,0.686
Indie,0.507,-6.007,102.015,0.769
Indie,0.89,-5.222,121.974,0.536
Indie,0.667,-5.445,134.999,0.605
Indie,0.818,-6.189,144.956,0.595
Indie,0.925,-5.274,118.45,0.568
Indie,0.755,-8.187,134.879,0.537
Indie,0.897,-7.168,157.948,0.462
Indie,0.721,-7.498,123.858,0.676
Indie,0.211,-15.026,111.227,0.667
Indie,0.536,-6.078,105.917,0.68
Indie,0.572,-7.979,145.911,0.588
Indie,0.476,-8.599,80.998,0.743
Indie,0.37,-9.854,114.941,0.754
Indie,0.823,-5.502,125.932,0.754
Indie,0.97,-5.179,141.609,0.459
Indie,0.153,-14.082,73.506,0.463
Indie,0.576,-4.859,138.045,0.566
Indie,0.36,-8.412,119.767,0.657
Indie,0.66,-9.25,144.965,0.835
Indie,0.635,-7.261,78.785,0.304
Indie,0.667,-6.662,114.004,0.626
Indie,0.324,-9.545,79.104,0.25
Indie,0.824,-6.11,129.887,0.6
Indie,0.925,-4.88,126.405,0.408
Indie,0.453,-7.115,81.997,0.607
Indie,0.485,-8.411,116.53,0.465
Indie,0.669,-7.402,100.696,0.497
Indie,0.693,-3.192,81.981,0.51
Indie,0.944,-9.874,179.63,0.346
Indie,0.539,-9.642,84.266,0.523
Indie,0.809,-8.399,106.999,0.752
Indie,0.329,-11.869,86.997,0.787
Indie,0.628,-9.372,88.629,0.484
Indie,0.267,-9.395,91.88,0.368
Indie,0.812,-5.89,102.018,0.739
Indie,0.738,-6.286,111.015,0.681
Indie,0.384,-12.144,93.981,0.584
Indie,0.739,-7.991,133.977,0.441
Indie,0.163,-13.909,139.814,0.324
Indie,0.627,-9.588,99.028,0.425
Indie,0.89,-4.879,87.871,0.553
Indie,0.569,-7.253,144.078,0.418
Indie,0.222,-14.838,70.222,0.0877
Indie,0.27,-11.266,106.003,0.734
Indie,0.589,-9.058,116.74,0.491
Indie,0.499,-11.131,96.981,0.601
Indie,0.55,-6.211,144.83,0.612
Indie,0.846,-7.63,144.246,0.485
Indie,0.261,-15.271,146.975,0.688
Indie,0.662,-9.182,104.122,0.61
Indie,0.255,-13.415,112.128,0.624
Indie,0.193,-13.96,110.026,0.659
Indie,0.505,-6.598,138.994,0.628
Indie,0.611,-13.535,150.91,0.577
Indie,0.661,-4.842,75.034,0.514
Indie,0.715,-4.887,98.967,0.665
Indie,0.34,-12.018,146.131,0.504
Indie,0.196,-12.008,121.316,0.567
Indie,0.727,-6.116,79.994,0.498
Indie,0.641,-5.238,93.459,0.486
Indie,0.394,-10.102,117.489,0.689
Indie,0.218,-11.49,71.963,0.47
Indie,0.677,-8.867,102.591,0.638
Indie,0.425,-8.379,203.816,0.245
Indie,0.907,-6.698,80.5,0.543
Indie,0.518,-8.933,124.029,0.575
Indie,0.291,-10.355,142.015,0.778
Indie,0.19,-11.137,105.14,0.71
Indie,0.254,-10.498,129.156,0.534
Indie,0.809,-2.374,84.991,0.409
Indie,0.831,-5.975,108.984,0.604
Indie,0.686,-6.686,147.98,0.567
Indie,0.998,-1.37,148.113,0.353
Indie,0.717,-5.534,136.011,0.226
Indie,0.171,-16.311,102.392,0.429
Indie,0.897,-5.74,154.989,0.579
Indie,0.558,-11.182,155.032,0.593
Indie,0.72,-5.603,97.989,0.515
Indie,0.829,-4.977,103.988,0.661
Indie,0.468,-9.25,81.392,0.504
Indie,0.708,-7.213,140.042,0.685
Indie,0.243,-11.14,118.93,0.518
Indie,0.528,-7.744,112.061,0.785
Indie,0.815,-2.407,166.024,0.606
Indie,0.361,-8.742,124.848,0.755
Indie,0.418,-9.045,102.793,0.707
